Novak Djokovic,David Goffin,Madison Keys,Venus Williams,Maria Sakkari,Lucas Pouille : 44000 : 6
Karolina Pliskova,David Goffin,Madison Keys,Venus Williams,Maria Sakkari,Lucas Pouille : 43100 : 6
Roberto Bautista-Agut,David Goffin,Madison Keys,Venus Williams,Maria Sakkari,Lucas Pouille : 42800 : 6
Ashleigh Barty,David Goffin,Madison Keys,Venus Williams,Maria Sakkari,Lucas Pouille : 42500 : 6
Daniil Medvedev,David Goffin,Madison Keys,Venus Williams,Maria Sakkari,Lucas Pouille : 42100 : 6
Novak Djokovic,Karolina Pliskova,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 45100 : 6
Novak Djokovic,Roberto Bautista-Agut,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 44800 : 6
Karolina Pliskova,Roberto Bautista-Agut,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 43900 : 6
Novak Djokovic,Ashleigh Barty,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 44500 : 6
Karolina Pliskova,Ashleigh Barty,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 43600 : 6
Roberto Bautista-Agut,Ashleigh Barty,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 43300 : 6
Novak Djokovic,Daniil Medvedev,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 44100 : 6
Karolina Pliskova,Daniil Medvedev,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 43200 : 6
Roberto Bautista-Agut,Daniil Medvedev,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 42900 : 6
Ashleigh Barty,Daniil Medvedev,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 42600 : 6
Novak Djokovic,David Goffin,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 43700 : 6
Karolina Pliskova,David Goffin,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 42800 : 6
Roberto Bautista-Agut,David Goffin,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 42500 : 6
Ashleigh Barty,David Goffin,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 42200 : 6
Daniil Medvedev,David Goffin,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 41800 : 6
Novak Djokovic,Madison Keys,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 43300 : 6
Karolina Pliskova,Madison Keys,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 42400 : 6
Roberto Bautista-Agut,Madison Keys,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 42100 : 6
Ashleigh Barty,Madison Keys,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 41800 : 6
Daniil Medvedev,Madison Keys,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 41400 : 6
David Goffin,Madison Keys,Naomi Osaka,Venus Williams,Maria Sakkari,Lucas Pouille : 41000 : 6
Novak Djokovic,Karolina Pliskova,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 44500 : 6
Novak Djokovic,Roberto Bautista-Agut,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 44200 : 6
Karolina Pliskova,Roberto Bautista-Agut,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 43300 : 6
Novak Djokovic,Ashleigh Barty,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 43900 : 6
Karolina Pliskova,Ashleigh Barty,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 43000 : 6
Roberto Bautista-Agut,Ashleigh Barty,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 42700 : 6
Novak Djokovic,Daniil Medvedev,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 43500 : 6
Karolina Pliskova,Daniil Medvedev,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 42600 : 6
Roberto Bautista-Agut,Daniil Medvedev,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 42300 : 6
Ashleigh Barty,Daniil Medvedev,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 42000 : 6
Novak Djokovic,David Goffin,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 43100 : 6
Karolina Pliskova,David Goffin,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 42200 : 6
Roberto Bautista-Agut,David Goffin,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 41900 : 6
Ashleigh Barty,David Goffin,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 41600 : 6
Daniil Medvedev,David Goffin,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 41200 : 6
Novak Djokovic,Madison Keys,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 42700 : 6
Karolina Pliskova,Madison Keys,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 41800 : 6
Roberto Bautista-Agut,Madison Keys,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 41500 : 6
Ashleigh Barty,Madison Keys,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 41200 : 6
Daniil Medvedev,Madison Keys,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 40800 : 6
David Goffin,Madison Keys,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 40400 : 6
Novak Djokovic,Naomi Osaka,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 42400 : 6
Karolina Pliskova,Naomi Osaka,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 41500 : 6
Roberto Bautista-Agut,Naomi Osaka,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 41200 : 6
Ashleigh Barty,Naomi Osaka,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 40900 : 6
Daniil Medvedev,Naomi Osaka,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 40500 : 6
David Goffin,Naomi Osaka,Sofia Kenin,Venus Williams,Maria Sakkari,Lucas Pouille : 40100 : 6
Novak Djokovic,Karolina Pliskova,Roberto Bautista-Agut,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 46500 : 6
Novak Djokovic,Karolina Pliskova,Ashleigh Barty,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 46200 : 6
Novak Djokovic,Roberto Bautista-Agut,Ashleigh Barty,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 45900 : 6
Karolina Pliskova,Roberto Bautista-Agut,Ashleigh Barty,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 45000 : 6
Novak Djokovic,Karolina Pliskova,Daniil Medvedev,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 45800 : 6
Novak Djokovic,Roberto Bautista-Agut,Daniil Medvedev,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 45500 : 6
Karolina Pliskova,Roberto Bautista-Agut,Daniil Medvedev,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44600 : 6
Novak Djokovic,Ashleigh Barty,Daniil Medvedev,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 45200 : 6
Karolina Pliskova,Ashleigh Barty,Daniil Medvedev,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44300 : 6
Roberto Bautista-Agut,Ashleigh Barty,Daniil Medvedev,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44000 : 6
Novak Djokovic,Karolina Pliskova,David Goffin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 45400 : 6
Novak Djokovic,Roberto Bautista-Agut,David Goffin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 45100 : 6
Karolina Pliskova,Roberto Bautista-Agut,David Goffin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44200 : 6
Novak Djokovic,Ashleigh Barty,David Goffin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44800 : 6
Karolina Pliskova,Ashleigh Barty,David Goffin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43900 : 6
Roberto Bautista-Agut,Ashleigh Barty,David Goffin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43600 : 6
Novak Djokovic,Daniil Medvedev,David Goffin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44400 : 6
Karolina Pliskova,Daniil Medvedev,David Goffin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43500 : 6
Roberto Bautista-Agut,Daniil Medvedev,David Goffin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43200 : 6
Ashleigh Barty,Daniil Medvedev,David Goffin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42900 : 6
Novak Djokovic,Karolina Pliskova,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 45000 : 6
Novak Djokovic,Roberto Bautista-Agut,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44700 : 6
Karolina Pliskova,Roberto Bautista-Agut,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43800 : 6
Novak Djokovic,Ashleigh Barty,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44400 : 6
Karolina Pliskova,Ashleigh Barty,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43500 : 6
Roberto Bautista-Agut,Ashleigh Barty,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43200 : 6
Novak Djokovic,Daniil Medvedev,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44000 : 6
Karolina Pliskova,Daniil Medvedev,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43100 : 6
Roberto Bautista-Agut,Daniil Medvedev,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42800 : 6
Ashleigh Barty,Daniil Medvedev,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42500 : 6
Novak Djokovic,David Goffin,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43600 : 6
Karolina Pliskova,David Goffin,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42700 : 6
Roberto Bautista-Agut,David Goffin,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42400 : 6
Ashleigh Barty,David Goffin,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42100 : 6
Daniil Medvedev,David Goffin,Madison Keys,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41700 : 6
Novak Djokovic,Karolina Pliskova,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44700 : 6
Novak Djokovic,Roberto Bautista-Agut,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44400 : 6
Karolina Pliskova,Roberto Bautista-Agut,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43500 : 6
Novak Djokovic,Ashleigh Barty,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44100 : 6
Karolina Pliskova,Ashleigh Barty,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43200 : 6
Roberto Bautista-Agut,Ashleigh Barty,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42900 : 6
Novak Djokovic,Daniil Medvedev,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43700 : 6
Karolina Pliskova,Daniil Medvedev,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42800 : 6
Roberto Bautista-Agut,Daniil Medvedev,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42500 : 6
Ashleigh Barty,Daniil Medvedev,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42200 : 6
Novak Djokovic,David Goffin,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43300 : 6
Karolina Pliskova,David Goffin,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42400 : 6
Roberto Bautista-Agut,David Goffin,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42100 : 6
Ashleigh Barty,David Goffin,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41800 : 6
Daniil Medvedev,David Goffin,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41400 : 6
Novak Djokovic,Madison Keys,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42900 : 6
Karolina Pliskova,Madison Keys,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42000 : 6
Roberto Bautista-Agut,Madison Keys,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41700 : 6
Ashleigh Barty,Madison Keys,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41400 : 6
Daniil Medvedev,Madison Keys,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41000 : 6
David Goffin,Madison Keys,Naomi Osaka,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40600 : 6
Novak Djokovic,Karolina Pliskova,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 44100 : 6
Novak Djokovic,Roberto Bautista-Agut,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43800 : 6
Karolina Pliskova,Roberto Bautista-Agut,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42900 : 6
Novak Djokovic,Ashleigh Barty,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43500 : 6
Karolina Pliskova,Ashleigh Barty,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42600 : 6
Roberto Bautista-Agut,Ashleigh Barty,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42300 : 6
Novak Djokovic,Daniil Medvedev,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43100 : 6
Karolina Pliskova,Daniil Medvedev,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42200 : 6
Roberto Bautista-Agut,Daniil Medvedev,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41900 : 6
Ashleigh Barty,Daniil Medvedev,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41600 : 6
Novak Djokovic,David Goffin,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42700 : 6
Karolina Pliskova,David Goffin,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41800 : 6
Roberto Bautista-Agut,David Goffin,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41500 : 6
Ashleigh Barty,David Goffin,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41200 : 6
Daniil Medvedev,David Goffin,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40800 : 6
Novak Djokovic,Madison Keys,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42300 : 6
Karolina Pliskova,Madison Keys,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41400 : 6
Roberto Bautista-Agut,Madison Keys,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41100 : 6
Ashleigh Barty,Madison Keys,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40800 : 6
Daniil Medvedev,Madison Keys,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40400 : 6
David Goffin,Madison Keys,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40000 : 6
Novak Djokovic,Naomi Osaka,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42000 : 6
Karolina Pliskova,Naomi Osaka,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41100 : 6
Roberto Bautista-Agut,Naomi Osaka,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40800 : 6
Ashleigh Barty,Naomi Osaka,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40500 : 6
Daniil Medvedev,Naomi Osaka,Sofia Kenin,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40100 : 6
Novak Djokovic,Karolina Pliskova,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43500 : 6
Novak Djokovic,Roberto Bautista-Agut,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 43200 : 6
Karolina Pliskova,Roberto Bautista-Agut,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42300 : 6
Novak Djokovic,Ashleigh Barty,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42900 : 6
Karolina Pliskova,Ashleigh Barty,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42000 : 6
Roberto Bautista-Agut,Ashleigh Barty,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41700 : 6
Novak Djokovic,Daniil Medvedev,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42500 : 6
Karolina Pliskova,Daniil Medvedev,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41600 : 6
Roberto Bautista-Agut,Daniil Medvedev,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41300 : 6
Ashleigh Barty,Daniil Medvedev,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41000 : 6
Novak Djokovic,David Goffin,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 42100 : 6
Karolina Pliskova,David Goffin,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41200 : 6
Roberto Bautista-Agut,David Goffin,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40900 : 6
Ashleigh Barty,David Goffin,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40600 : 6
Daniil Medvedev,David Goffin,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40200 : 6
Novak Djokovic,Madison Keys,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41700 : 6
Karolina Pliskova,Madison Keys,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40800 : 6
Roberto Bautista-Agut,Madison Keys,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40500 : 6
Ashleigh Barty,Madison Keys,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40200 : 6
Novak Djokovic,Naomi Osaka,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 41400 : 6
Karolina Pliskova,Naomi Osaka,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40500 : 6
Roberto Bautista-Agut,Naomi Osaka,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40200 : 6
Novak Djokovic,Sofia Kenin,Venus Williams,Yoshihito Nishioka,Maria Sakkari,Lucas Pouille : 40800 : 6
Novak Djokovic,Karolina Pliskova,Roberto Bautista-Agut,Andrey Rublev,Maria Sakkari,Lucas Pouille : 46100 : 6
Novak Djokovic,Karolina Pliskova,Ashleigh Barty,Andrey Rublev,Maria Sakkari,Lucas Pouille : 45800 : 6
Novak Djokovic,Roberto Bautista-Agut,Ashleigh Barty,Andrey Rublev,Maria Sakkari,Lucas Pouille : 45500 : 6
Karolina Pliskova,Roberto Bautista-Agut,Ashleigh Barty,Andrey Rublev,Maria Sakkari,Lucas Pouille : 44600 : 6
Novak Djokovic,Karolina Pliskova,Daniil Medvedev,Andrey Rublev,Maria Sakkari,Lucas Pouille : 45400 : 6
Novak Djokovic,Roberto Bautista-Agut,Daniil Medvedev,Andrey Rublev,Maria Sakkari,Lucas Pouille : 45100 : 6
Karolina Pliskova,Roberto Bautista-Agut,Daniil Medvedev,Andrey Rublev,Maria Sakkari,Lucas Pouille : 44200 : 6
Novak Djokovic,Ashleigh Barty,Daniil Medvedev,Andrey Rublev,Maria Sakkari,Lucas Pouille : 44800 : 6
Karolina Pliskova,Ashleigh Barty,Daniil Medvedev,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43900 : 6
Roberto Bautista-Agut,Ashleigh Barty,Daniil Medvedev,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43600 : 6
Novak Djokovic,Karolina Pliskova,David Goffin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 45000 : 6
Novak Djokovic,Roberto Bautista-Agut,David Goffin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 44700 : 6
Karolina Pliskova,Roberto Bautista-Agut,David Goffin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43800 : 6
Novak Djokovic,Ashleigh Barty,David Goffin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 44400 : 6
Karolina Pliskova,Ashleigh Barty,David Goffin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43500 : 6
Roberto Bautista-Agut,Ashleigh Barty,David Goffin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43200 : 6
Novak Djokovic,Daniil Medvedev,David Goffin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 44000 : 6
Karolina Pliskova,Daniil Medvedev,David Goffin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43100 : 6
Roberto Bautista-Agut,Daniil Medvedev,David Goffin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42800 : 6
Ashleigh Barty,Daniil Medvedev,David Goffin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42500 : 6
Novak Djokovic,Karolina Pliskova,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 44600 : 6
Novak Djokovic,Roberto Bautista-Agut,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 44300 : 6
Karolina Pliskova,Roberto Bautista-Agut,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43400 : 6
Novak Djokovic,Ashleigh Barty,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 44000 : 6
Karolina Pliskova,Ashleigh Barty,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43100 : 6
Roberto Bautista-Agut,Ashleigh Barty,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42800 : 6
Novak Djokovic,Daniil Medvedev,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43600 : 6
Karolina Pliskova,Daniil Medvedev,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42700 : 6
Roberto Bautista-Agut,Daniil Medvedev,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42400 : 6
Ashleigh Barty,Daniil Medvedev,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42100 : 6
Novak Djokovic,David Goffin,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43200 : 6
Karolina Pliskova,David Goffin,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42300 : 6
Roberto Bautista-Agut,David Goffin,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42000 : 6
Ashleigh Barty,David Goffin,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 41700 : 6
Daniil Medvedev,David Goffin,Madison Keys,Andrey Rublev,Maria Sakkari,Lucas Pouille : 41300 : 6
Novak Djokovic,Karolina Pliskova,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 44300 : 6
Novak Djokovic,Roberto Bautista-Agut,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 44000 : 6
Karolina Pliskova,Roberto Bautista-Agut,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43100 : 6
Novak Djokovic,Ashleigh Barty,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43700 : 6
Karolina Pliskova,Ashleigh Barty,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42800 : 6
Roberto Bautista-Agut,Ashleigh Barty,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42500 : 6
Novak Djokovic,Daniil Medvedev,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43300 : 6
Karolina Pliskova,Daniil Medvedev,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42400 : 6
Roberto Bautista-Agut,Daniil Medvedev,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42100 : 6
Ashleigh Barty,Daniil Medvedev,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 41800 : 6
Novak Djokovic,David Goffin,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42900 : 6
Karolina Pliskova,David Goffin,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42000 : 6
Roberto Bautista-Agut,David Goffin,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 41700 : 6
Ashleigh Barty,David Goffin,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 41400 : 6
Daniil Medvedev,David Goffin,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 41000 : 6
Novak Djokovic,Madison Keys,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42500 : 6
Karolina Pliskova,Madison Keys,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 41600 : 6
Roberto Bautista-Agut,Madison Keys,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 41300 : 6
Ashleigh Barty,Madison Keys,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 41000 : 6
Daniil Medvedev,Madison Keys,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 40600 : 6
David Goffin,Madison Keys,Naomi Osaka,Andrey Rublev,Maria Sakkari,Lucas Pouille : 40200 : 6
Novak Djokovic,Karolina Pliskova,Sofia Kenin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43700 : 6
Novak Djokovic,Roberto Bautista-Agut,Sofia Kenin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43400 : 6
Karolina Pliskova,Roberto Bautista-Agut,Sofia Kenin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42500 : 6
Novak Djokovic,Ashleigh Barty,Sofia Kenin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 43100 : 6
Karolina Pliskova,Ashleigh Barty,Sofia Kenin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 42200 : 6
Roberto Bautista-Agut,Ashleigh Barty,Sofia Kenin,Andrey Rublev,Maria Sakkari,Lucas Pouille : 41900 : 6
